episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
2082,13668406,0,Monza,17953.737113423645,0.9955977795869133,925,1.0,92.5,0.0,0.0
2083,13669331,0,Monza,17987.204160295427,0.9955575547121543,925,1.0,92.5,0.0,0.0
2084,13670256,0,Monza,17959.043199025095,0.9952073368822298,925,1.0,92.5,0.0,0.0
2085,13671185,0,Monza,17991.64862009138,0.9951804359701792,929,1.0,92.9,0.0,0.0
2086,13672020,0,Monza,14617.357634961605,0.8947295631915917,835,0.0,nan,1.0,0.0
2087,13672950,0,Monza,17881.060007199645,0.9961536755500393,930,1.0,93.0,0.0,0.0
2088,13673875,0,Monza,17797.158943668008,0.9954222911920005,925,1.0,92.5,0.0,0.0
2089,13674802,0,Monza,18011.71483555436,0.9959574422511628,927,1.0,92.7,0.0,0.0
2090,13675726,0,Monza,17894.049802087247,0.9959226144245895,924,1.0,92.4,0.0,0.0
2091,13676164,0,Monza,6852.79400420934,0.4378529058129076,438,0.0,nan,1.0,0.0
2092,13677096,0,Monza,17903.70615951717,0.9959949686018289,932,1.0,93.2,0.0,0.0
2093,13678021,0,Monza,17933.462207578123,0.9958893045178184,925,1.0,92.5,0.0,0.0
2094,13678194,0,Monza,2262.388568416238,0.16383027539956288,173,0.0,nan,1.0,0.0
2095,13679124,0,Monza,17928.276564896107,0.9956417149322999,930,1.0,93.0,0.0,0.0
2096,13680054,0,Monza,17882.653682604432,0.9958402251108798,930,1.0,93.0,0.0,0.0
2097,13680987,0,Monza,17934.248633936048,0.995534701586243,933,1.0,93.30000000000001,0.0,0.0
2098,13681909,0,Monza,18022.06697960198,0.9957644977785244,922,1.0,92.2,0.0,0.0
2099,13682838,0,Monza,17869.044371962547,0.9950756151749478,929,1.0,92.9,0.0,0.0
2100,13682992,0,Monza,2122.4828439205885,0.15359077843481217,154,0.0,nan,1.0,0.0
2101,13683919,0,Monza,17827.789614200592,0.9950997332340277,927,1.0,92.7,0.0,0.0
2102,13684075,0,Monza,2180.7545204758644,0.15662254917090376,156,0.0,nan,1.0,0.0
2103,13685004,0,Monza,17962.189593702555,0.9951881098980683,929,1.0,92.9,0.0,0.0
2104,13685924,0,Monza,17856.300012633204,0.9955454956826144,920,1.0,92.0,0.0,0.0
2105,13686576,0,Monza,11019.544581063092,0.685811978309938,652,0.0,nan,1.0,0.0
2106,13687504,0,Monza,17808.737949177623,0.9953730431273061,928,1.0,92.80000000000001,0.0,0.0
2107,13688417,0,Monza,17915.106713414192,0.9957123825319814,913,1.0,91.30000000000001,0.0,0.0
2108,13689335,0,Monza,17923.264475017786,0.9951144064587825,918,1.0,91.80000000000001,0.0,0.0
2109,13690251,0,Monza,17937.968489944935,0.9955718062925196,916,1.0,91.60000000000001,0.0,0.0
2110,13691174,0,Monza,17981.33802162856,0.9963920732878666,923,1.0,92.30000000000001,0.0,0.0
2111,13692092,0,Monza,17808.080827005208,0.9950690375224716,918,1.0,91.80000000000001,0.0,0.0
2112,13692596,0,Monza,7947.933792501688,0.501368404701706,504,0.0,nan,1.0,0.0
2113,13693514,0,Monza,17913.86277732253,0.9951929166441087,918,1.0,91.80000000000001,0.0,0.0
2114,13694431,0,Monza,17968.03176446259,0.9962602672517067,917,1.0,91.7,0.0,0.0
2115,13695346,0,Monza,17916.634149491787,0.9963413073033699,915,1.0,91.5,0.0,0.0
2116,13696271,0,Monza,17899.72387586534,0.995797386040906,925,1.0,92.5,0.0,0.0
2117,13696645,0,Monza,5904.917086981237,0.37736797597369076,374,0.0,nan,1.0,0.0
2118,13697577,0,Monza,17901.227962337434,0.9958754745818426,932,1.0,93.2,0.0,0.0
2119,13698496,0,Monza,17791.636219792068,0.9958034577201148,919,1.0,91.9,0.0,0.0
2120,13699144,0,Monza,11076.042698830366,0.6853759558467488,648,0.0,nan,1.0,0.0
2121,13699604,0,Monza,6956.394824787974,0.4411296308570833,460,0.0,nan,1.0,0.0
2122,13700268,0,Monza,11134.840289726853,0.6853812685660566,664,0.0,nan,1.0,0.0
2123,13701200,0,Monza,17975.85205413401,0.9953994380660892,932,1.0,93.2,0.0,0.0
2124,13702111,0,Monza,17898.43436849583,0.9951553059645647,911,1.0,91.10000000000001,0.0,0.0
2125,13702479,0,Monza,5620.773452326655,0.3719785173870124,368,0.0,nan,1.0,0.0
2126,13703174,0,Monza,11568.417910695076,0.714724513578383,695,0.0,nan,1.0,0.0
2127,13703547,0,Monza,5921.945119306445,0.3772732324793685,373,0.0,nan,1.0,0.0
2128,13703903,0,Monza,5730.459434494376,0.37224052721065204,356,0.0,nan,1.0,0.0
2129,13704836,0,Monza,17891.324499726295,0.9952683066609526,933,1.0,93.30000000000001,0.0,0.0
