episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1943,12753495,44,2,Silverstone,17926.825733214617,0.9951354392968385,1016,1.0,101.60000000000001,0.0,0.0
1944,12753753,44,0,Monza,2322.335037961602,0.16383841313628036,178,0.0,nan,1.0,0.0
1945,12754137,44,1,Melbourne,3790.1189030259848,0.27692850565283633,299,0.0,nan,1.0,0.0
1946,12754272,44,0,Monza,2297.299709916115,0.16269101334133446,173,0.0,nan,1.0,0.0
1947,12754800,44,0,Monza,2318.8094308301806,0.16408001537146785,176,0.0,nan,1.0,0.0
1948,12755328,44,0,Monza,2307.353951521218,0.16389955157275887,176,0.0,nan,1.0,0.0
1949,12755865,44,0,Monza,2313.866021029651,0.16372573921429434,179,0.0,nan,1.0,0.0
1950,12756384,44,0,Monza,2296.916112408042,0.16288194446201296,173,0.0,nan,1.0,0.0
1951,12756534,44,2,Silverstone,17978.9002308771,0.9951914271988066,1013,1.0,101.30000000000001,0.0,0.0
1952,12756903,44,0,Monza,2285.275088734925,0.16258118551897763,173,0.0,nan,1.0,0.0
1953,12757023,44,1,Melbourne,16400.553105726838,0.9952151756449086,962,1.0,96.2,0.0,0.0
1954,12757428,44,0,Monza,2302.924721479416,0.16367895776927854,175,0.0,nan,1.0,0.0
1955,12757944,44,0,Monza,2265.8760664463043,0.16096918631234372,172,0.0,nan,1.0,0.0
1956,12758478,44,0,Monza,2306.040068142116,0.1636924293075233,178,0.0,nan,1.0,0.0
1957,12759006,44,0,Monza,2314.1523027420044,0.16324064788527629,176,0.0,nan,1.0,0.0
1958,12759537,44,0,Monza,2287.3446753397584,0.1638557427206891,177,0.0,nan,1.0,0.0
1959,12759570,44,2,Silverstone,18006.34379157424,0.9957555364155268,1012,1.0,101.2,0.0,0.0
1960,12759918,44,1,Melbourne,16370.16215506941,0.9952682543527996,965,1.0,96.5,0.0,0.0
1961,12760065,44,0,Monza,2307.313378073275,0.16405362043268473,176,0.0,nan,1.0,0.0
1962,12760593,44,0,Monza,2312.6595324352384,0.1633704194872568,176,0.0,nan,1.0,0.0
1963,12761130,44,0,Monza,2307.135077394545,0.1636151208087072,179,0.0,nan,1.0,0.0
1964,12761640,44,0,Monza,2243.4417958185077,0.16082771407855437,170,0.0,nan,1.0,0.0
1965,12762165,44,0,Monza,2313.2841696962714,0.16378083759489317,175,0.0,nan,1.0,0.0
1966,12762621,44,2,Silverstone,18028.08298306167,0.9950221363722627,1017,1.0,101.7,0.0,0.0
1967,12762699,44,0,Monza,2323.327388331294,0.16393035269541237,178,0.0,nan,1.0,0.0
1968,12762819,44,1,Melbourne,16402.844968631864,0.9952442030632865,967,1.0,96.7,0.0,0.0
1969,12763233,44,0,Monza,2320.6872353851795,0.1642675944192498,178,0.0,nan,1.0,0.0
1970,12763707,44,1,Melbourne,3804.433391839266,0.2765844155568901,296,0.0,nan,1.0,0.0
1971,12763755,44,0,Monza,2303.302317008376,0.1630078896411587,174,0.0,nan,1.0,0.0
1972,12764283,44,0,Monza,2311.8465617597103,0.1640295445380439,176,0.0,nan,1.0,0.0
1973,12764790,44,0,Monza,2263.0687375068665,0.16073448850403438,169,0.0,nan,1.0,0.0
